review_id,order_id,product_id,seller_id,category,rating,review_date,seller_response_days,has_seller_response,helpful_votes
R003494,O001859,P01222,S0146,Food & Beverage,5.0,2023-02-09,14,False,13.0
R003495,O009533,P01277,S0070,Electronics,5.0,2023-10-02,4,True,13.0
R003496,O000866,P00960,S0098,Art & Crafts,5.0,2022-10-21,10,False,13.0
R003497,O006391,P01363,S0110,Electronics,5.0,2023-05-23,10,False,11.0
R003498,O007213,P01916,S0150,Sports,5.0,2022-10-29,13,False,14.0
R003499,O004922,P00771,S0014,Electronics,5.0,2022-12-02,10,False,13.0
R003500,O008102,P00604,S0013,Books,5.0,2022-12-13,6,True,15.0
R003501,O004793,P01089,S0105,Art & Crafts,5.0,2022-09-12,3,True,13.0
R003502,O008855,P00813,S0025,Beauty,5.0,2023-02-17,14,False,13.0
R003503,O006251,P01443,S0149,Fashion,5.0,2023-10-02,11,False,13.0
R003504,O005937,P01622,S0111,Toys & Games,5.0,2024-02-10,14,False,12.0
R003505,O000426,P01017,S0001,Sports,5.0,2022-10-04,11,False,12.0
R003506,O000189,P01952,S0098,Art & Crafts,5.0,2024-01-12,8,False,13.0
R003507,O005630,P01538,S0124,Home & Garden,5.0,2022-10-11,8,False,13.0
R003508,O004360,P00399,S0110,Electronics,4.0,2022-11-12,11,False,12.0
R003509,O000229,P01461,S0130,Art & Crafts,5.0,2023-10-17,9,False,15.0
R003510,O007758,P00507,S0029,Jewelry,5.0,2023-01-29,9,False,14.0
R003511,O007678,P00282,S0005,Books,5.0,2023-07-26,9,False,12.0
R003512,O002742,P01166,S0117,Food & Beverage,5.0,2022-10-18,5,True,13.0
R003513,O001042,P01856,S0003,Sports,5.0,2022-08-24,8,False,12.0
R003514,O004076,P00061,S0061,Toys & Games,5.0,2024-01-28,13,False,11.0
R003515,O009141,P00777,S0033,Food & Beverage,5.0,2023-08-04,12,False,13.0
R003516,O006119,P01377,S0012,Electronics,5.0,2023-01-23,6,True,12.0
R003517,O006903,P01594,S0132,Food & Beverage,5.0,2022-09-15,13,False,11.0
R003518,O000472,P00032,S0074,Toys & Games,5.0,2023-01-11,7,True,17.0
R003519,O002922,P00322,S0137,Beauty,4.0,2023-01-18,11,False,9.0
R003520,O001906,P00473,S0070,Books,5.0,2023-05-03,1,True,14.0
R003521,O008877,P00133,S0101,Food & Beverage,5.0,2023-08-30,10,False,14.0
R003522,O000802,P01516,S0122,Beauty,5.0,2023-10-28,4,True,13.0
R003523,O001488,P00471,S0037,Jewelry,5.0,2023-09-26,8,False,13.0
R003524,O008442,P00852,S0082,Jewelry,4.0,2023-07-31,7,True,13.0
R003525,O000228,P00724,S0013,Books,5.0,2023-01-27,2,True,12.0
R003526,O007891,P00340,S0149,Electronics,5.0,2023-06-11,9,False,13.0
R003527,O001129,P00731,S0045,Sports,5.0,2023-04-09,9,False,11.0
R003528,O005071,P00114,S0126,Sports,5.0,2023-08-05,8,False,16.0
R003529,O009167,P00611,S0029,Sports,4.0,2023-04-22,11,False,13.0
R003530,O002209,P01123,S0035,Art & Crafts,5.0,2023-07-02,3,True,13.0
R003531,O007994,P01380,S0096,Fashion,3.0,2023-04-22,10,False,8.0
R003532,O009843,P01033,S0078,Beauty,5.0,2023-10-05,11,False,15.0
R003533,O006560,P01095,S0073,Food & Beverage,5.0,2023-07-06,9,False,13.0
R003534,O009922,P01767,S0140,Toys & Games,5.0,2022-10-31,0,True,13.0
R003535,O003154,P01789,S0112,Sports,4.0,2024-01-30,9,False,11.0
R003536,O004442,P01187,S0056,Books,4.0,2022-09-23,3,True,12.0
R003537,O007506,P00437,S0082,Toys & Games,5.0,2023-09-13,11,False,12.0
R003538,O008958,P00315,S0037,Toys & Games,5.0,2024-02-10,8,False,14.0
R003539,O006216,P00557,S0118,Toys & Games,5.0,2023-09-21,10,False,13.0
R003540,O009599,P01558,S0135,Toys & Games,5.0,2022-12-12,4,True,17.0
R003541,O002145,P00261,S0042,Food & Beverage,5.0,2023-12-05,10,False,12.0
R003542,O007412,P00221,S0150,Home & Garden,5.0,2023-01-05,12,False,12.0
R003543,O008930,P01973,S0019,Toys & Games,4.0,2023-03-25,13,False,10.0
R003544,O002375,P01076,S0113,Fashion,5.0,2023-12-14,2,True,14.0
R003545,O002578,P01026,S0044,Jewelry,5.0,2024-01-21,3,True,14.0
R003546,O001633,P00709,S0067,Home & Garden,5.0,2024-01-21,10,False,14.0
R003547,O004833,P01196,S0106,Home & Garden,5.0,2023-11-28,12,False,12.0
R003548,O002299,P01591,S0108,Home & Garden,5.0,2023-11-10,6,True,11.0
R003549,O005034,P00354,S0017,Jewelry,5.0,2023-06-20,12,False,12.0
R003550,O000157,P00720,S0097,Sports,5.0,2022-10-17,11,False,15.0
R003551,O008047,P00560,S0012,Jewelry,5.0,2023-09-18,4,True,14.0
R003552,O006707,P01800,S0038,Fashion,5.0,2023-05-18,14,False,12.0
R003553,O003350,P01655,S0109,Electronics,5.0,2023-07-10,10,False,13.0
R003554,O002880,P00083,S0081,Jewelry,5.0,2023-08-17,6,True,13.0
R003555,O003414,P01796,S0125,Toys & Games,5.0,2023-09-15,14,False,14.0
R003556,O007769,P00620,S0003,Fashion,5.0,2023-11-13,10,False,13.0
R003557,O004190,P00336,S0063,Art & Crafts,5.0,2023-04-12,5,True,14.0
R003558,O009611,P00409,S0067,Beauty,5.0,2023-05-09,8,False,12.0
R003559,O009735,P00778,S0134,Books,5.0,2023-06-25,14,False,12.0
R003560,O007252,P01127,S0110,Home & Garden,5.0,2023-08-30,8,False,14.0
R003561,O007614,P01877,S0129,Home & Garden,5.0,2022-11-27,12,False,12.0
R003562,O006920,P01072,S0145,Books,5.0,2024-01-15,9,False,11.0
R003563,O009682,P01264,S0060,Fashion,5.0,2023-10-25,9,False,14.0
R003564,O009672,P00707,S0093,Electronics,5.0,2023-09-21,9,False,13.0
R003565,O004795,P00798,S0081,Beauty,5.0,2023-08-03,7,True,15.0
R003566,O005655,P01699,S0046,Toys & Games,5.0,2022-09-04,5,True,12.0
R003567,O002496,P00769,S0120,Electronics,5.0,2023-06-10,6,True,12.0
R003568,O007305,P01985,S0030,Fashion,5.0,2022-09-13,13,False,15.0
R003569,O002373,P01345,S0080,Art & Crafts,5.0,2022-10-08,14,False,14.0
R003570,O004092,P01463,S0048,Fashion,5.0,2022-11-17,7,True,14.0
R003571,O009472,P01556,S0046,Sports,5.0,2022-09-13,8,False,15.0
R003572,O003462,P00406,S0008,Food & Beverage,5.0,2022-11-29,3,True,14.0
R003573,O007007,P01657,S0030,Beauty,5.0,2022-09-20,14,False,13.0
R003574,O005392,P00981,S0002,Electronics,5.0,2022-11-04,1,True,12.0
R003575,O007173,P01848,S0042,Books,5.0,2024-01-25,14,False,11.0
R003576,O005697,P00951,S0037,Jewelry,5.0,2022-09-18,12,False,12.0
R003577,O005665,P00867,S0046,Books,4.0,2023-03-31,8,False,14.0
R003578,O004504,P01580,S0039,Books,5.0,2023-04-15,10,False,12.0
R003579,O002551,P01766,S0128,Books,5.0,2023-07-13,3,True,14.0
R003580,O004716,P01333,S0150,Jewelry,4.0,2023-06-08,8,False,11.0
R003581,O000848,P01127,S0110,Home & Garden,5.0,2022-10-14,13,False,14.0
R003582,O003345,P00580,S0059,Food & Beverage,5.0,2022-09-30,8,False,11.0
R003583,O000939,P01257,S0073,Toys & Games,5.0,2022-09-13,13,False,14.0
R003584,O004826,P00539,S0098,Sports,5.0,2024-02-17,10,False,14.0
R003585,O009694,P01572,S0044,Books,5.0,2023-02-16,2,True,15.0
R003586,O008864,P01370,S0141,Books,5.0,2023-11-05,1,True,11.0
R003587,O008611,P01631,S0149,Beauty,4.0,2022-08-23,8,False,12.0
R003588,O005355,P01167,S0052,Sports,5.0,2023-06-20,5,True,12.0
R003589,O005478,P01497,S0005,Home & Garden,5.0,2023-09-29,11,False,14.0
R003590,O009724,P01617,S0144,Electronics,5.0,2023-08-04,8,False,11.0
R003591,O000757,P01297,S0012,Beauty,5.0,2024-01-17,1,True,11.0
R003592,O004751,P00808,S0001,Home & Garden,5.0,2023-01-13,14,False,15.0
R003593,O002645,P01101,S0132,Toys & Games,5.0,2023-11-10,14,False,16.0
R003594,O004163,P00938,S0056,Food & Beverage,5.0,2023-03-11,3,True,13.0
R003595,O008649,P00350,S0038,Fashion,5.0,2022-09-15,8,False,15.0
R003596,O003166,P01230,S0037,Fashion,5.0,2023-06-19,10,False,16.0
R003597,O006498,P00357,S0025,Sports,5.0,2023-09-11,11,False,13.0
R003598,O005988,P00815,S0012,Art & Crafts,5.0,2023-01-30,3,True,14.0
R003599,O003874,P01251,S0042,Jewelry,5.0,2023-02-01,9,False,13.0
R003600,O007752,P00420,S0078,Electronics,5.0,2024-01-20,11,False,12.0
R003601,O006524,P00681,S0011,Toys & Games,5.0,2023-04-13,11,False,15.0
R003602,O003419,P01313,S0065,Food & Beverage,5.0,2022-08-26,10,False,12.0
R003603,O009905,P00325,S0040,Home & Garden,5.0,2022-09-06,11,False,14.0
R003604,O002062,P00231,S0035,Home & Garden,4.0,2022-11-02,2,True,12.0
R003605,O000550,P01415,S0017,Fashion,5.0,2023-09-05,8,False,15.0
R003606,O004454,P01508,S0104,Art & Crafts,5.0,2022-12-20,8,False,14.0
R003607,O002813,P00579,S0072,Art & Crafts,5.0,2023-05-13,8,False,16.0
R003608,O008778,P00079,S0107,Art & Crafts,5.0,2023-03-27,8,False,11.0
R003609,O008996,P00864,S0145,Food & Beverage,5.0,2023-11-21,12,False,12.0
R003610,O002550,P00719,S0092,Art & Crafts,5.0,2023-01-24,11,False,12.0
R003611,O006070,P01445,S0117,Sports,5.0,2023-02-15,4,True,14.0
R003612,O003170,P01239,S0007,Beauty,5.0,2023-09-23,10,False,13.0
R003613,O007055,P01415,S0017,Fashion,5.0,2022-09-09,10,False,14.0
R003614,O004829,P00441,S0148,Home & Garden,5.0,2023-12-10,11,False,14.0
R003615,O009571,P01585,S0111,Jewelry,5.0,2023-03-28,12,False,14.0
R003616,O001260,P01438,S0133,Electronics,5.0,2023-09-17,13,False,13.0
R003617,O008713,P01502,S0138,Jewelry,5.0,2023-08-23,7,True,13.0
R003618,O003662,P00325,S0040,Home & Garden,5.0,2023-11-10,13,False,11.0
R003619,O007923,P01584,S0128,Beauty,5.0,2023-02-15,3,True,17.0
R003620,O001025,P00210,S0069,Electronics,5.0,2023-12-20,9,False,14.0
R003621,O004966,P01695,S0109,Fashion,5.0,2023-01-18,10,False,13.0
R003622,O000753,P01586,S0136,Beauty,5.0,2023-05-03,8,False,12.0
R003623,O003943,P00746,S0113,Beauty,5.0,2023-06-15,2,True,14.0
R003624,O003711,P01072,S0145,Books,5.0,2023-12-25,12,False,13.0
R003625,O009961,P01089,S0105,Art & Crafts,5.0,2023-08-07,7,True,12.0
R003626,O001952,P00300,S0023,Jewelry,5.0,2022-11-15,12,False,10.0
R003627,O006315,P00809,S0058,Art & Crafts,5.0,2023-05-28,10,False,14.0
R003628,O000352,P01486,S0133,Fashion,5.0,2022-08-31,12,False,13.0
R003629,O001512,P00781,S0058,Food & Beverage,4.0,2022-09-19,14,False,11.0
R003630,O004830,P01746,S0127,Electronics,4.0,2022-12-18,3,True,12.0
R003631,O009617,P01526,S0095,Fashion,5.0,2023-11-15,6,True,12.0
R003632,O003747,P00361,S0150,Fashion,5.0,2023-03-15,9,False,13.0
R003633,O005800,P01024,S0049,Jewelry,5.0,2023-06-21,7,True,11.0
R003634,O000702,P00636,S0063,Books,5.0,2023-10-13,3,True,15.0
R003635,O003694,P00572,S0135,Fashion,5.0,2023-04-09,8,False,15.0
R003636,O004615,P00525,S0109,Jewelry,5.0,2023-12-27,8,False,13.0
R003637,O007214,P00528,S0017,Books,5.0,2022-09-28,12,False,12.0
R003638,O000562,P01384,S0078,Food & Beverage,4.0,2023-07-30,11,False,10.0
R003639,O002319,P00134,S0006,Fashion,4.0,2023-03-31,11,False,15.0
R003640,O003099,P00020,S0091,Electronics,5.0,2023-04-10,8,False,17.0
R003641,O004839,P01203,S0021,Jewelry,5.0,2024-02-25,11,False,12.0
R003642,O003151,P00213,S0117,Sports,5.0,2023-12-27,3,True,13.0
R003643,O005609,P01000,S0045,Beauty,4.0,2023-02-12,9,False,12.0
R003644,O004300,P00540,S0012,Sports,5.0,2024-02-06,5,True,11.0
R003645,O004619,P00047,S0008,Home & Garden,5.0,2022-12-22,8,False,14.0
R003646,O004075,P01758,S0069,Art & Crafts,5.0,2022-12-09,11,False,11.0
R003647,O003995,P01809,S0020,Beauty,5.0,2023-08-11,8,False,12.0
R003648,O006374,P01080,S0046,Art & Crafts,5.0,2023-08-25,6,True,13.0
R003649,O006168,P00108,S0015,Jewelry,5.0,2022-12-27,9,False,11.0
R003650,O001048,P01234,S0078,Toys & Games,5.0,2023-09-10,9,False,12.0
R003651,O002940,P00601,S0126,Food & Beverage,5.0,2023-09-10,12,False,11.0
R003652,O001809,P00246,S0014,Electronics,5.0,2022-11-06,12,False,15.0
R003653,O003167,P01499,S0096,Jewelry,5.0,2022-09-07,10,False,16.0
R003654,O000415,P00944,S0097,Fashion,5.0,2022-12-30,8,False,12.0
R003655,O001341,P01473,S0145,Toys & Games,5.0,2023-03-05,8,False,17.0
R003656,O009372,P01580,S0039,Books,5.0,2024-01-05,8,False,14.0
R003657,O007741,P00503,S0051,Electronics,5.0,2023-02-17,2,True,16.0
R003658,O005061,P01959,S0035,Electronics,5.0,2023-09-13,3,True,14.0
R003659,O004634,P01174,S0002,Food & Beverage,5.0,2024-02-08,4,True,15.0
R003660,O004610,P01794,S0144,Jewelry,5.0,2022-12-15,9,False,11.0
R003661,O007367,P00062,S0022,Food & Beverage,4.0,2023-08-21,9,False,12.0
R003662,O001470,P00350,S0038,Fashion,5.0,2023-03-02,9,False,11.0
R003663,O001711,P01418,S0124,Electronics,5.0,2023-06-27,14,False,12.0
R003664,O006271,P01590,S0129,Fashion,5.0,2023-01-25,10,False,12.0
R003665,O008733,P00234,S0123,Food & Beverage,5.0,2024-02-08,9,False,12.0
R003666,O002272,P01303,S0144,Food & Beverage,5.0,2023-02-24,9,False,12.0
R003667,O001584,P00556,S0081,Toys & Games,5.0,2023-09-29,6,True,13.0
R003668,O001413,P00254,S0053,Electronics,5.0,2023-04-30,3,True,12.0
R003669,O004112,P01699,S0046,Toys & Games,5.0,2022-11-02,10,False,14.0
R003670,O007653,P00147,S0075,Books,5.0,2023-10-06,5,True,13.0
R003671,O006694,P01417,S0103,Fashion,5.0,2022-09-21,10,False,13.0
R003672,O001723,P00628,S0049,Sports,5.0,2023-01-09,8,False,13.0
R003673,O002025,P01513,S0068,Toys & Games,5.0,2023-06-28,2,True,11.0
R003674,O002213,P01899,S0060,Food & Beverage,5.0,2023-10-09,11,False,14.0
R003675,O001508,P00008,S0047,Jewelry,4.0,2023-09-10,14,False,12.0
R003676,O002623,P01985,S0030,Fashion,5.0,2022-12-18,13,False,15.0
R003677,O005291,P01229,S0150,Fashion,4.0,2023-07-16,11,False,11.0
R003678,O009129,P01535,S0146,Electronics,5.0,2023-12-30,11,False,13.0
R003679,O001322,P00743,S0039,Books,5.0,2023-12-02,6,True,13.0
R003680,O000843,P01794,S0144,Jewelry,4.0,2022-10-08,10,False,11.0
R003681,O001147,P01600,S0149,Food & Beverage,5.0,2023-12-22,14,False,12.0
R003682,O003625,P00334,S0057,Books,5.0,2023-10-01,12,False,14.0
R003683,O004281,P00370,S0063,Fashion,5.0,2023-01-17,7,True,13.0
R003684,O009011,P00952,S0004,Electronics,5.0,2024-01-12,9,False,13.0
R003685,O008987,P00891,S0009,Art & Crafts,5.0,2022-10-28,7,True,16.0
R003686,O004682,P01837,S0012,Sports,5.0,2023-10-01,0,True,14.0
R003687,O000464,P01921,S0094,Food & Beverage,4.0,2023-01-21,7,True,11.0
R003688,O001755,P01409,S0144,Food & Beverage,5.0,2022-10-30,11,False,13.0
R003689,O003937,P01610,S0054,Sports,5.0,2023-05-28,6,True,11.0
R003690,O007934,P00119,S0025,Art & Crafts,5.0,2023-09-05,9,False,12.0
R003691,O009461,P01318,S0150,Sports,5.0,2022-11-05,12,False,13.0
R003692,O004402,P01450,S0082,Sports,5.0,2023-05-16,10,False,14.0
R003693,O004701,P01756,S0021,Art & Crafts,5.0,2022-10-03,11,False,13.0
R003694,O008992,P00051,S0025,Books,5.0,2023-02-10,14,False,12.0
R003695,O000379,P01982,S0142,Electronics,4.0,2023-11-29,12,False,15.0
R003696,O003107,P01716,S0100,Beauty,5.0,2022-09-14,11,False,15.0
R003697,O008216,P01805,S0049,Fashion,5.0,2023-12-29,8,False,12.0
R003698,O001336,P00556,S0081,Toys & Games,5.0,2023-04-16,6,True,11.0
R003699,O001224,P00763,S0012,Home & Garden,5.0,2023-10-14,4,True,13.0
R003700,O003849,P00561,S0143,Food & Beverage,5.0,2022-11-16,8,False,11.0
R003701,O002717,P00350,S0038,Fashion,4.0,2022-09-09,11,False,9.0
R003702,O006838,P00407,S0065,Sports,5.0,2023-09-10,13,False,10.0
R003703,O002953,P01231,S0143,Beauty,5.0,2023-11-08,8,False,13.0
R003704,O001351,P00285,S0076,Fashion,5.0,2023-08-10,5,True,13.0
R003705,O001083,P01999,S0125,Toys & Games,5.0,2022-10-26,14,False,15.0
R003706,O006454,P00259,S0067,Fashion,5.0,2023-08-31,9,False,17.0
R003707,O001812,P00498,S0046,Jewelry,5.0,2023-03-03,5,True,13.0
R003708,O004122,P01685,S0069,Toys & Games,5.0,2023-12-26,11,False,12.0
R003709,O001352,P00031,S0145,Art & Crafts,5.0,2023-07-23,13,False,12.0
R003710,O007818,P00467,S0004,Home & Garden,5.0,2023-06-16,8,False,11.0
R003711,O008797,P00525,S0109,Jewelry,4.0,2023-11-16,14,False,10.0
R003712,O001895,P01356,S0025,Toys & Games,5.0,2023-09-26,12,False,12.0
R003713,O006640,P00920,S0141,Art & Crafts,5.0,2023-09-01,0,True,13.0
R003714,O000566,P01831,S0023,Art & Crafts,5.0,2023-05-14,14,False,16.0
R003715,O003904,P00868,S0080,Fashion,5.0,2023-01-04,9,False,11.0
R003716,O007101,P00108,S0015,Jewelry,4.0,2023-01-07,10,False,11.0
R003717,O003674,P01067,S0086,Home & Garden,5.0,2023-01-28,13,False,11.0
R003718,O004367,P00233,S0083,Jewelry,5.0,2023-08-20,12,False,13.0
R003719,O007546,P00952,S0004,Electronics,5.0,2023-07-24,11,False,13.0
R003720,O001213,P01107,S0083,Art & Crafts,5.0,2023-12-30,14,False,14.0
R003721,O001190,P01706,S0005,Food & Beverage,5.0,2023-08-01,12,False,13.0
R003722,O003956,P01032,S0114,Electronics,5.0,2023-01-14,3,True,12.0
R003723,O000899,P00390,S0063,Toys & Games,5.0,2023-05-29,5,True,12.0
R003724,O004787,P00669,S0062,Home & Garden,3.0,2022-10-03,14,False,9.0
R003725,O008093,P00242,S0040,Toys & Games,5.0,2023-01-15,9,False,12.0
R003726,O004603,P00893,S0073,Jewelry,5.0,2023-11-23,13,False,11.0
R003727,O008897,P00439,S0129,Art & Crafts,3.0,2023-11-07,9,False,9.0
R003728,O003455,P01944,S0145,Food & Beverage,4.0,2022-09-19,14,False,10.0
R003729,O003610,P00102,S0003,Fashion,5.0,2024-01-04,10,False,14.0
R003730,O008158,P00312,S0068,Fashion,5.0,2023-09-16,5,True,11.0
R003731,O008766,P01662,S0094,Art & Crafts,5.0,2023-07-25,9,False,14.0
R003732,O009678,P00154,S0031,Toys & Games,5.0,2023-01-07,8,False,14.0
R003733,O007573,P01192,S0007,Jewelry,5.0,2023-04-16,10,False,12.0
R003734,O003910,P01770,S0071,Home & Garden,5.0,2023-09-29,10,False,11.0
R003735,O004029,P00964,S0039,Sports,4.0,2023-01-26,5,True,11.0
R003736,O003932,P01493,S0135,Art & Crafts,5.0,2023-04-24,8,False,13.0
R003737,O002333,P01237,S0064,Beauty,5.0,2023-10-19,14,False,14.0
R003738,O007303,P01337,S0101,Fashion,5.0,2023-11-06,11,False,12.0
R003739,O002263,P00252,S0143,Jewelry,5.0,2022-09-28,10,False,12.0
R003740,O009261,P00412,S0067,Beauty,5.0,2023-09-28,9,False,16.0
R003741,O005782,P01132,S0026,Electronics,5.0,2022-11-26,7,True,14.0
R003742,O002596,P00540,S0012,Sports,5.0,2023-06-20,0,True,10.0
R003743,O007201,P01889,S0025,Jewelry,4.0,2023-04-25,12,False,11.0
R003744,O003594,P01623,S0125,Art & Crafts,4.0,2022-12-03,9,False,10.0
R003745,O005217,P01785,S0085,Jewelry,5.0,2023-01-11,10,False,11.0
R003746,O001031,P01687,S0138,Beauty,5.0,2023-04-04,9,False,12.0
R003747,O007434,P00032,S0074,Toys & Games,5.0,2023-08-28,4,True,11.0
R003748,O007878,P00617,S0084,Toys & Games,5.0,2023-10-02,12,False,12.0
R003749,O008824,P01289,S0077,Electronics,5.0,2022-08-14,7,True,15.0
R003750,O008237,P01450,S0082,Sports,5.0,2023-05-11,7,True,12.0
R003751,O005734,P01966,S0088,Electronics,5.0,2023-02-24,6,True,12.0
R003752,O005379,P01859,S0107,Books,4.0,2023-02-08,9,False,16.0
R003753,O007763,P00900,S0062,Art & Crafts,5.0,2023-03-22,14,False,13.0
R003754,O001756,P00766,S0138,Jewelry,5.0,2023-07-19,10,False,12.0
R003755,O007356,P01722,S0031,Art & Crafts,5.0,2023-11-11,6,True,16.0
R003756,O004162,P00238,S0089,Food & Beverage,5.0,2023-08-24,4,True,14.0
R003757,O000232,P00063,S0149,Sports,5.0,2023-08-09,9,False,13.0
R003758,O008105,P00858,S0033,Toys & Games,5.0,2023-03-29,10,False,12.0
R003759,O000111,P01879,S0109,Beauty,5.0,2023-07-24,8,False,11.0
R003760,O005458,P01006,S0014,Beauty,5.0,2022-09-28,14,False,16.0
R003761,O006709,P01093,S0089,Art & Crafts,5.0,2023-08-12,4,True,13.0
R003762,O002515,P01262,S0013,Food & Beverage,5.0,2022-10-11,4,True,14.0
R003763,O005962,P00538,S0102,Books,5.0,2023-10-27,7,True,16.0
R003764,O004280,P00689,S0040,Fashion,4.0,2023-08-30,14,False,10.0
R003765,O004721,P00326,S0041,Electronics,5.0,2023-08-25,13,False,13.0
R003766,O002918,P01277,S0070,Electronics,5.0,2023-11-13,4,True,12.0
R003767,O009391,P00786,S0141,Sports,4.0,2023-04-29,1,True,12.0
R003768,O002993,P01792,S0074,Home & Garden,5.0,2023-08-01,8,False,11.0
R003769,O002318,P00508,S0149,Art & Crafts,5.0,2022-12-17,14,False,15.0
R003770,O004848,P00076,S0121,Electronics,4.0,2022-10-19,8,False,10.0
R003771,O004293,P00215,S0137,Art & Crafts,5.0,2023-11-30,7,True,12.0
R003772,O006992,P01218,S0019,Art & Crafts,5.0,2023-12-10,11,False,14.0
R003773,O001516,P00774,S0007,Art & Crafts,3.0,2022-12-04,13,False,8.0
R003774,O000217,P00796,S0022,Fashion,5.0,2023-12-26,9,False,14.0
R003775,O009214,P01725,S0108,Toys & Games,5.0,2023-04-22,6,True,12.0
R003776,O009062,P00492,S0098,Electronics,5.0,2024-01-29,9,False,12.0
R003777,O008418,P00735,S0138,Beauty,5.0,2023-02-19,6,True,13.0
R003778,O002264,P01388,S0134,Jewelry,5.0,2022-12-08,13,False,15.0
R003779,O005327,P01638,S0071,Beauty,5.0,2023-07-28,9,False,19.0
R003780,O006841,P01545,S0122,Fashion,5.0,2023-11-20,5,True,13.0
R003781,O008499,P00611,S0029,Sports,5.0,2023-06-26,10,False,12.0
R003782,O006011,P00249,S0097,Toys & Games,3.0,2022-09-13,11,False,7.0
R003783,O000894,P01805,S0049,Fashion,5.0,2022-11-27,8,False,13.0
R003784,O001491,P01963,S0084,Toys & Games,5.0,2023-05-09,10,False,16.0
R003785,O003004,P00625,S0037,Food & Beverage,5.0,2023-08-02,14,False,12.0
R003786,O001851,P01548,S0039,Home & Garden,5.0,2023-05-31,8,False,15.0
R003787,O005200,P01689,S0003,Books,5.0,2022-12-20,10,False,10.0
R003788,O006381,P01990,S0089,Electronics,5.0,2023-04-22,5,True,12.0
R003789,O000325,P01780,S0017,Fashion,4.0,2024-01-27,13,False,9.0
R003790,O001216,P01482,S0043,Fashion,5.0,2023-06-25,12,False,13.0
R003791,O002900,P00543,S0044,Home & Garden,4.0,2023-09-08,8,False,10.0
R003792,O002934,P00618,S0133,Art & Crafts,5.0,2024-01-01,14,False,15.0
R003793,O003659,P00003,S0054,Sports,5.0,2023-04-20,2,True,16.0
R003794,O008679,P00772,S0029,Food & Beverage,5.0,2022-12-05,11,False,13.0
R003795,O006674,P01236,S0002,Food & Beverage,5.0,2023-09-21,3,True,13.0
R003796,O007973,P00041,S0115,Beauty,5.0,2022-12-03,8,False,13.0
R003797,O008587,P00086,S0001,Food & Beverage,5.0,2023-08-10,10,False,12.0
R003798,O006170,P00951,S0037,Jewelry,3.0,2022-12-03,8,False,10.0
R003799,O009725,P01270,S0050,Beauty,5.0,2023-06-16,12,False,14.0
R003800,O001130,P00026,S0081,Sports,5.0,2023-01-01,4,True,15.0
R003801,O008857,P00198,S0084,Beauty,5.0,2022-12-09,8,False,11.0
R003802,O002919,P00591,S0037,Food & Beverage,5.0,2022-12-03,12,False,12.0
R003803,O003903,P01282,S0098,Sports,5.0,2023-10-11,13,False,13.0
R003804,O007948,P00563,S0109,Toys & Games,5.0,2023-09-24,9,False,13.0
R003805,O009098,P01621,S0132,Food & Beverage,5.0,2023-04-18,11,False,10.0
R003806,O003828,P01409,S0144,Food & Beverage,5.0,2023-11-15,11,False,13.0
R003807,O004924,P00413,S0051,Sports,5.0,2023-09-29,4,True,12.0
R003808,O000209,P00569,S0145,Food & Beverage,5.0,2023-05-24,9,False,10.0
R003809,O003255,P01465,S0097,Electronics,5.0,2023-02-28,11,False,10.0
R003810,O002796,P00042,S0111,Beauty,4.0,2024-02-25,10,False,11.0
R003811,O005107,P01890,S0131,Books,5.0,2023-01-03,10,False,13.0
R003812,O009012,P00725,S0107,Jewelry,5.0,2024-02-18,9,False,12.0
R003813,O000799,P00913,S0127,Electronics,5.0,2023-04-28,4,True,12.0
R003814,O009106,P00229,S0060,Food & Beverage,5.0,2024-01-15,9,False,12.0
R003815,O000735,P01520,S0149,Books,5.0,2023-08-14,8,False,13.0
R003816,O002245,P01666,S0116,Books,5.0,2023-10-28,6,True,12.0
R003817,O000179,P01006,S0014,Beauty,5.0,2023-02-24,11,False,12.0
R003818,O005831,P01225,S0049,Electronics,5.0,2022-12-14,8,False,12.0
R003819,O007009,P01889,S0025,Jewelry,5.0,2023-10-05,12,False,15.0
R003820,O001175,P01761,S0049,Beauty,4.0,2024-01-17,6,True,10.0
R003821,O006643,P01852,S0007,Books,5.0,2023-03-19,13,False,11.0
R003822,O005849,P01280,S0102,Fashion,5.0,2023-10-06,8,False,12.0
R003823,O001832,P00535,S0035,Art & Crafts,5.0,2023-12-28,6,True,13.0
R003824,O007996,P00437,S0082,Toys & Games,5.0,2024-02-02,10,False,12.0
R003825,O009280,P00486,S0106,Fashion,5.0,2023-07-22,8,False,17.0
R003826,O007898,P00100,S0115,Books,5.0,2023-12-16,11,False,12.0
R003827,O008598,P01475,S0088,Sports,5.0,2022-08-24,5,True,14.0
R003828,O008523,P01154,S0143,Beauty,5.0,2022-09-10,8,False,14.0
R003829,O000199,P00392,S0129,Sports,5.0,2023-05-07,12,False,13.0
R003830,O007929,P01635,S0020,Sports,4.0,2023-03-17,14,False,13.0
R003831,O007077,P00989,S0111,Books,5.0,2023-01-11,9,False,11.0
R003832,O009285,P00786,S0141,Sports,5.0,2023-02-26,2,True,16.0
R003833,O001098,P00216,S0076,Sports,5.0,2024-01-21,11,False,14.0
R003834,O000549,P01130,S0003,Fashion,5.0,2023-09-24,9,False,12.0
